id,company
24798,"['Warner Bros.', 'Edward R. Pressman Film', 'Gary Kurfirst Pictures']"
277073,['Fur Boat Films']
4923,"['Twentieth Century Fox Film Corporation', 'John Boorman Productions']"
36741,"['Associated British Picture Corporation (ABPC)', 'Guardsman Films']"
11656,['Svensk Filmindustri (SF)']
16284,['Associated British Picture Corporation (ABPC)']
25009,['Metro-Goldwyn-Mayer (MGM)']
91226,[]
171229,[]
45926,[]
40092,"['Samuel Goldwyn Company, The']"
10133,"['Miramax Films', 'Pandora Cinema']"
82838,['Metro-Goldwyn-Mayer (MGM)']
14589,['Metro-Goldwyn-Mayer (MGM)']
14594,['Metro-Goldwyn-Mayer (MGM)']
14590,['Metro-Goldwyn-Mayer (MGM)']
14588,['Metro-Goldwyn-Mayer (MGM)']
14595,['Metro-Goldwyn-Mayer (MGM)']
9459,"['Wadleigh-Maurice', 'Warner Bros.']"
465,"['CB Films', 'French Productions']"
86600,[]
20644,['Metro-Goldwyn-Mayer (MGM)']
24965,['RKO Radio Pictures']
192936,"['New Amsterdam Entertainment', 'Blixa Film Productktion', 'Hallmark Entertainment']"
876,"['New Amsterdam Entertainment', 'Tandem Communications']"
1583,['Little Shark Entertainment GmbH']
17653,['Eastern Productions']
11069,"['MCA/Universal Pictures', 'Stampede Entertainment']"
10829,"['Stampede Entertainment', 'Universal Family and Home Entertainment']"
19425,['Les Productions La Fête Inc.']
108055,"['Feature Productions', 'Lewis Milestone Productions']"
86959,[]
9698,"['Commies From Mars Corporation', 'Initial Pictures']"
57946,[]
45044,['France Télévision Images']
26860,['Victor & Edward Halperin Productions']
29049,"['Seven Arts Productions', 'Hammer Film Productions']"
27130,['RKO Radio Pictures']
8468,['Shadow Stars']
31952,['Hammer Film Productions']
39043,['Hammer Film Productions']
54396,['The Cheerleaders Company']
22682,['The Mirisch Corporation']
11577,['Metro-Goldwyn-Mayer (MGM)']
42402,"['Warner Bros.', 'Haroll Productions']"
21159,"['Associated Producers (API)', 'Produzioni La Regina']"
40810,['Toei Company']
40812,['Toei Company']
336,"['United Artists', 'Rafran Cinematografica', 'Euro International Films']"
11942,"['Estudios Churubusco Azteca S.A.', 'Optimus Films']"
36206,['Metro-Goldwyn-Mayer (MGM)']
23330,['Warner Bros.']
5927,"['Solar Productions', 'American Broadcasting Company (ABC)']"
49636,['First Films']
3075,['Hammer Film Productions']
30137,"['Alta Vista Productions', 'American International Pictures (AIP)']"
5521,[]
27636,"['Titanus', 'Leone Film']"
222,"['Deutsche Vereinsfilm AG', 'Fox Europa Produktion']"
10686,['Pony Canyon Enterprises']
43096,['Columbia Pictures Corporation']
42688,['American International Pictures (AIP)']
25598,"['Metro-Goldwyn-Mayer (MGM)', 'NHK', 'Mico']"
25858,['Toho Company']
14262,['Charm City Productions']
38701,"['Sandy Howard Productions', 'Bryanston Distributing']"
33357,"['De Laurentiis Intermarco S.p.A.', 'Euro-France Films']"
21948,['American International Pictures (AIP)']
30368,['Film Art Association']
1059,['Toho Company']
12493,"['Toho Company', 'Kurosawa Production Co.']"
42090,"['Cinematograph AB', 'Personafilm']"
13122,"['Universal Pictures', 'Alive Films']"
55730,['IRS Media']
14273,['Wide Angle Pictures']
26940,"['Loma Vista Productions', 'Castle Hill Productions']"
11030,['Orion Pictures']
29454,"['Dino de Laurentiis Cinematografica', 'Cinematograph AB', 'Sveriges Radio']"
26372,"['Svensk Filmindustri (SF)', 'Cinematograph AB']"
11506,['Svensk Filmindustri (SF)']
29455,['Svensk Filmindustri (SF)']
11602,['Svensk Filmindustri (SF)']
29453,['Svensk Filmindustri (SF)']
11700,['Svensk Filmindustri (SF)']
47735,['Svensk Filmindustri (SF)']
14638,['Universal Pictures']
14703,"['Seven Arts Productions', 'Metro-Goldwyn-Mayer (MGM)']"
35806,"['Bavaria Film', 'Universal International Pictures (UI)']"
3547,['Warner Brothers/Seven Arts']
41089,"['Conacite Uno', 'Ithaca']"
42179,"['Ithaca Pictures', 'Anthea']"
28415,['Warner Bros.']
107499,['View Askew Productions']
20481,"['Seraphim Films', 'Morgan Creek Productions']"
5481,['Laser Films']
5482,['International Media Films']
5485,"['Dieter Geissler Filmproduktion', 'Euro America Produzioni Cinematografiche']"
31581,['American International Pictures (AIP)']
22694,['American International Pictures (AIP)']
7090,"['Lou Yi Inc.', 'Cinéa', 'Kasander Film Company']"
42632,['The Foundation']
5902,"['United Artists', 'Joseph E. Levine Productions']"
10775,['Media Asia Films']
4552,"['B.O.M. Film Productions Co.', 'Masulpiri Films']"
12762,['Orion Pictures Corporation']
14510,"['Empire Pictures', 'Taryn Prov']"
101363,[]
15618,"['Empire Pictures', 'Altar Productions']"
24341,[]
10690,"['Goldcrest Films International', 'Peter Newman/Interal', 'Mary Breen-Farrelly Productions']"
40028,['Miracle Pictures']
26326,['New World Pictures']
13282,['New World Pictures']
27658,"['Artists Entertainment Complex', 'New World Pictures']"
22642,"['Alta Vista Productions', 'American International Pictures (AIP)']"
29235,"['American International Pictures (AIP)', 'Santa Clara Productions']"
42725,['American International Pictures (AIP)']
24111,['RKO Radio Pictures']
17921,"['Italian International Film', 'Castilla Cooperativa Cinematográfica', 'America-International Pictures (AIP)']"
22627,[]
18283,['Metro-Goldwyn-Mayer (MGM)']
33731,"['Warner Bros.', 'Beachwold Productions']"
13823,"['Village Roadshow Pictures', 'Regency Enterprises', 'Alcor Films']"
14108,['The Free History Project']
4291,"['Bandai Visual Company', 'Office Kitano', 'Nippon Herald Films']"
20718,['Acme Date']
113,"['LJ Film', 'Pandora Filmproduktion', 'Cineclick Asia']"
28476,['Metro-Goldwyn-Mayer (MGM)']
5916,"['Solar Productions', 'First Artists', 'Foster-Brower Productions']"
26234,"['Columbia Pictures', 'Filmways Pictures', 'Genesis Productions Ltd.']"
12205,"['Nikkatsu', 'Oz Company', 'Kadokawa Shoten Publishing Co.']"
27804,['Paramount Pictures']
46187,[]
3001,['World Wide Productions']
39434,"['Cine 2000', 'Medusa Film']"
105130,[]
166472,[]
11574,"['Cherokee Productions', 'Three Pictures']"
32450,['Paramount Pictures']
62383,"['Hollywood Pictures', 'Touchwood Pacific Partners 1']"
203,['Scorsese Productions']
38749,"['Twentieth Century Fox Film Corporation', 'American Filmworks', 'Lucky Dog Productions Inc.']"
29740,['Warner Bros.']
10652,"['Paramount Pictures', 'RKO Pictures']"
34288,[]
26268,['Warner Bros.']
33632,"['Roxbury Productions', 'Metro-Goldwyn-Mayer (MGM)']"
25853,"['Peninsula Films', 'DEJ Productions', 'Two Left Shoes Films']"
68430,"['Touchwood Pacific Partners 1', 'Touchstone Pictures', 'Interscope Communications']"
43001,[]
42201,['United Artists']
316,['Peter Rommel Productions']
3072,['The Mount Company']
10355,['Samsung Entertainment']
14554,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']"
87677,[]
250,['Steen Herdel Filmproduktion']
19086,"['Cannon Group', 'Metro-Goldwyn-Mayer (MGM)']"
15392,['Columbia Pictures']
43267,[]
41277,['Max Films Productions']
108059,"['Sho Films', 'Film Ventures International (FVI)', 'Island Alive']"
42013,[]
54715,"['Universal Pictures', 'Mirage Entertainment']"
631,"['BIM Distribuzione', 'Fox Film Corporation']"
25504,"['Leon Fromkess-Sam Firks Productions', 'Allied Artists Pictures']"
23855,[]
1786,"['Centre National de la Cinématographie', 'Nouvelles Éditions de Films (NEF)', 'Stella Films']"
51182,[]
45042,"['Berns Brothers Productions', 'Cafe Sisters Productions']"
210937,[]
16219,"['Columbia Pictures Corporation', 'Price Entertainment']"
15824,['Zentropa Entertainments']
14258,['Tin House Productions']
48385,['C.G.K. Productions']
27545,"['Film Group Feature', 'Santa Cruz Productions Inc.']"
22718,['American International Pictures (AIP)']
39844,"['American International Pictures (AIP)', 'Karr International Pictures']"
16914,['Ealing Studios']
43011,"['Pathé Consortium Cinéma', 'Titanus', 'Société Générale de Cinématographie (S.G.C.)']"
11315,[]
35987,"['Gamma Film', 'Florida Films']"
29146,"['ABC Pictures', 'Cinerama Releasing Corporation']"
36751,"['Lucasfilm', 'Korty Films']"
28758,['George Pal Productions']
29592,['Metro-Goldwyn-Mayer (MGM)']
439,"['Pathé Consortium Cinéma', 'Riama Film', 'Société Nationale Pathé Cinéma']"
823,"['Bandai Visual Company', 'Production I.G.']"
20289,"['The Zanuck Company', 'Metro-Goldwyn-Mayer (MGM)']"
16905,"['Cosmopolitan Productions', 'First National Pictures', 'Warner Bros.']"
11417,"['First Floor Features', 'Sigma Film Productions']"
11548,"['Universal Pictures', 'Amblin Entertainment']"
38291,['Acorn Pictures']
41204,['Warner Bros.']
20532,['Daiei Studios']
2546,['Nouvelles Éditions de Films (NEF)']
42791,"['Filmways Pictures', 'Metro-Goldwyn-Mayer (MGM)']"
22522,['Hal Wallis Productions']
40478,"['Newtown Productions', 'Warner Bros.']"
5165,['Cino del Duca']
5722,['Twentieth Century Fox Film Corporation']
5544,"['Pathé Entertainment', 'Daiei Studios', 'Argos Films']"
19128,"['Critérion Film', 'CEI Incom', 'Central Cinema Company Film (CCC)']"
14696,['Daiei Studios']
51515,"['Universal Pictures', 'The Saul Zaentz Company']"
56167,"['Hoche Productions', 'Panaria Film', 'Delphinus']"
4781,"['Europa Film', 'Sofracima']"
32652,"['Warner Bros.', 'The Vitaphone Corporation']"
4909,"['Universal Productions France S.A.', 'Warwick Productions', 'Warwick Film Productions']"
56135,['Twentieth Century Fox Film Corporation']
27115,['Warner Bros.']
38348,"['Hugo Films', 'Enigma Productions', 'Fujisankei Communication Group']"
35280,"['Twentieth Century Fox Film Corporation', 'Benchmark', 'Rem']"
21375,['Rob Houwer Productions']
19185,"['Columbia Pictures Corporation', '21st Century Film Corporation']"
73194,['Twentieth Century Fox Film Corporation']
28257,['Warner Bros.']
20643,['Metro-Goldwyn-Mayer (MGM)']
22596,['Hal Roach Studios']
36786,['Bert E. Friedlob Productions']
28916,['Two Cities Films']
27459,['Twentieth Century Fox Film Corporation']
4497,['Unión Industrial Cinematográfica']
33560,['Blurco']
25224,['Columbia Pictures']
42728,['Seven Arts Productions']
15371,['Tokyo Movie Shinsha (TMS)']
11044,"['Hachette Première', 'Canal+', 'Constellation']"
39983,[]
31526,['Metro-Goldwyn-Mayer (MGM)']
31623,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']"
27601,['Troma Entertainment']
16214,['Warner Bros.']
5071,"['Le Studio Canal+', 'Centre National de la Cinématographie']"
41662,['Lions Gate Films']
95015,['Warner Bros.']
33738,['Metro-Goldwyn-Mayer (MGM)']
17346,['Portrait Films']
18274,"['American International Pictures (AIP)', 'Peter Thomas Productions']"
13763,"['Warner Bros.', 'Water', 'Purple Films']"
67217,['Werner Herzog Filmproduktion']
10498,"['Warner Bros.', 'Art Linson Productions']"
24731,[]
11796,[]
31675,[]
4507,"['Lolafilms', 'Sogepaq', 'Ovídeo TV S.A.']"
34847,[]
32303,['Allied Artists Pictures']
4879,['Tenlit Films']
24774,['Shôchiku Eiga']
41779,"['20th Century Fox', 'Largo Entertainment', 'JVC Entertainment Networks']"
61048,[]
1994,['RKO Radio Pictures']
42814,['The Caddo Company']
870,[]
96255,['Twentieth Century Fox Film Corporation']
25495,"['Columbia Pictures Corporation', 'Kingsmead Productions']"
26319,['Warner Bros.']
45938,"['United Artists', 'Vectia']"
15573,"['Warner Bros.', 'Sanford Productions (III)']"
41059,['Paramount Pictures']
39871,['Paramount Pictures']
10178,['Stanley Kramer Productions']
16391,['The Archers']
42997,['Columbia Pictures Corporation']
10734,"['Paramount Pictures', 'Malpaso Company']"
10949,['Cineguild']
258236,['Titus Productions']
809,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']"
435,"['Lions Gate Films', 'Twentieth Century Fox Film Corporation', 'Centropolis Entertainment']"
4599,"['Touchstone Pictures', 'Beacon Pictures', 'Mandeville Films']"
12657,['Metro-Goldwyn-Mayer (MGM)']
28219,"['Bad Aaas Cinema', 'Showtime Networks', 'MVP Films']"
59210,[]
13193,[]
24190,"['Canal Plus', 'Wega Film', 'Bavaria Film']"
673,"['1492 Pictures', 'Heyday films', 'Warner Bros.']"
16617,"['Avenue Pictures Productions', 'Weed Road Pictures', 'Intermedia Films']"
246,"['Office Kitano', 'Saito Entertainment', 'Tokyo FM Broadcasting Company']"
2789,"['One Race Films', 'Radar Pictures']"
8920,"['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Twentieth Century Fox Animation']"
9890,"['Paramount Pictures', 'De Line Pictures', 'DreamWorks Pictures']"
26886,[]
26254,[]
8193,"['Paramount Pictures', 'Fox Searchlight Pictures', 'MTV Films']"
47821,"['TriStar Pictures', 'Allied Filmmakers', 'Pricel']"
26142,['Touchstone Pictures']
42122,[]
65137,['Hollywood Pictures']
27017,['Metro-Goldwyn-Mayer (MGM)']
35151,['Touchstone Pictures']
21544,"['Fragile Films', 'Scala Films', 'Touchstone Pictures']"
43846,['Metro-Goldwyn-Mayer (MGM)']
40894,"['7 Pictures', 'Universal International Pictures (UI)']"
11546,['Warner Bros.']
59427,"['The Rank Organisation', 'Palomar Pictures International', 'Brightwater Film Production']"
18387,['A-Team']
71125,['Cannon Group']
34748,[]
132725,[]
26331,['Warner Bros.']
41774,['Samuel Goldwyn Company']
52959,"['Twentieth Century Fox Film Corporation', 'Robert Wise Productions']"
24004,['Twentieth Century Fox Film Corporation']
46976,"['Channel Four Films', 'Zenith Entertainment']"
17481,['Twentieth Century Fox Film Corporation']
52560,[]
42658,['Warner Bros.']
27118,['Twentieth Century Fox Film Corporation']
18333,['Svensk Filmindustri (SF)']
42345,"['Paramount Pictures', 'Tamm Productions']"
18398,['Libra Productions Inc.']
54800,[]
20849,['Warner Bros.']
57544,[]
53779,['Warner Bros.']
16661,[]
80708,['Metro-Goldwyn-Mayer (MGM)']
76516,[]
33441,"['Studio 4°C', 'A.P.P.P.']"
47819,"['United Artists', 'Lorimar Filmgesellschaft GmbH']"
21793,"['The Samuel Goldwyn Company', 'Bagdasarian Productions']"
18712,['Republic Pictures (I)']
831,['Universal International Pictures (UI)']
10484,"['DD Productions', 'EFVE', 'Fideline Films']"
37658,['Warner Bros.']
26516,['Metro-Goldwyn-Mayer (MGM)']
110598,"['Robert Stigwood Organization (RSO)', 'Universal']"
44388,[]
10573,"['Pandora Filmproduktion', ""Les Films de L'Observatoire"", 'Euro Space']"
113290,[]
26451,['Vera Films S.p.a.']
111605,['United Artists']
54568,['Paramount Pictures']
28571,['Paramount Pictures']
27686,['Twentieth Century Fox Film Corporation']
123665,['Metro-Goldwyn-Mayer (MGM)']
43336,['Metro-Goldwyn-Mayer (MGM)']
62000,['Warner Bros.']
9372,['Kathbur Pictures']
41495,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']"
52362,['RKO Radio Pictures']
662,"['Janus Films', 'Argos Films']"
41799,"['Channel Four Films', 'Zweites Deutsches Fernsehen (ZDF)', 'British Film Institute (BFI)']"
49633,['DeMille Pictures Corporation']
43805,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']"
16559,['Metro-Goldwyn-Mayer (MGM)']
44695,"['Fanfare Films', 'American International Productions', 'Otis Productions']"
31217,"['Shôchiku Eiga', 'Ninjin Club']"
8341,['Fandango']
36488,['RKO Radio Pictures']
19414,"['Euterpe', 'Metro-Goldwyn-Mayer (MGM)']"
60595,[]
15794,['Warner Bros.']
13188,"['Renown Pictures Corporation', 'George Minter Productions']"
12651,"['Warner Bros.', 'Enigma Productions', 'Fujisankei Communication Group']"
886,"['Solar Productions', 'Filmways Pictures', 'Metro-Goldwyn-Mayer (MGM)']"
9791,[]
27554,"['gadd productions corp.', 'Didion-Dunne']"
26973,"['Paramount Pictures', 'Synthetic Fur Productions']"
38582,"['Toho Film (Eiga) Co. Ltd.', 'Toho Company', 'Toho Eizo Co.']"
9542,"['Silver Screen Partners', 'TriStar Pictures', 'HBO Pictures']"
17820,['Metro-Goldwyn-Mayer (MGM)']
26175,['Metro-Goldwyn-Mayer (MGM)']
31146,"['Lakeshore Entertainment', 'Largo Entertainment', 'JVC Entertainment Networks']"
20506,[]
37696,"['Det Danske Filminstitut', 'Nordisk Film', 'TV2 Danmark']"
136,['Metro-Goldwyn-Mayer (MGM)']
47653,"['Mutual Film Company', 'Lone Star Corporation']"
10970,['Crossbow Productions']
28162,['The Archers']
42812,['Metro-Goldwyn-Mayer (MGM)']
28159,[]
20676,"['New Line Productions', 'Image Organization']"
3019,['Paramount Pictures']
29353,['Universal Pictures']
17761,"['Wayne-Fellows Productions', 'Warner Bros.']"
20277,['Walt Disney Pictures']
10204,"['Studio Babelsberg', 'Walden Media', 'Babelsberg Film']"
3515,"['Franchise Pictures', 'Samaha Productions']"
9472,"['Twentieth Century Fox Film Corporation', 'Red Hour Films', 'Mediastream Vierte Film GmbH & Co. Vermarktungs KG']"
594,"['DreamWorks SKG', 'Amblin Entertainment', 'Parkes/MacDonald Productions']"
8981,"['Scottish Screen', 'Pathé Pictures International', 'UK Film Council']"
12153,"['Columbia Pictures', 'Revolution Studios', 'Wayans Bros. Entertainment']"
1944,"['Revere Pictures', 'Focus Features']"
11036,['New Line Cinema']
1997,"['Pathé Renn Productions', 'TF1 Films Production', 'Canal+']"
15237,"['Metro-Goldwyn-Mayer (MGM)', 'Winkler Films', 'Potboiler Productions']"
205481,"['IFC Films', 'Southeast Asia Film Location Services Sdn. Bhd.', 'Mikado Film']"
11572,[]
19096,['RKO Radio Pictures']
72096,"['Columbia Pictures', 'American Playhouse']"
11939,['Metro-Goldwyn-Mayer (MGM)']
47555,['RKO Radio Pictures']
24236,['Walt Disney Productions']
80218,"['Tonic Films', 'Down Home Entertainment', 'Wind Chill Productions']"
26520,"['Columbia Pictures Corporation', 'Frankovich Productions']"
43897,['Twentieth Century Fox Film Corporation']
29456,"['Nordisk Film', 'TV2 Danmark', ""Director's Cut""]"
21386,"['Will Vinton Studios', 'CBS Television Studios']"
24908,"['Les Films des Tournelles', 'Les Films en Hiver', 'Centre National de la Cinématographie (CNC)']"
9256,['Memfis Film']
25783,"['Morena Films', 'HBO Documentary', 'Pentagrama Films']"
8991,['Spierigfilm']
44691,"['Bill McCutchen Productions', 'RAI - Radiotelevisione Italiana']"
23378,[]
3293,"['Turner Network Television', 'Haft Entertainment', 'St. Nick Productions']"
36947,[]
54028,['Metro-Goldwyn-Mayer (MGM)']
17645,['Twentieth Century Fox Film Corporation']
10448,"['Tig Productions', 'Majestic Films International', 'Warner Bros.']"
57684,['Twentieth Century Fox Film Corporation']
61487,[]
14365,"['Montecito Picture Company, The', 'Noelle Entertainment Limited']"
29383,['National Filmi Oy']
10606,"['New World Pictures', 'Cinema Group Ventures', 'New Pictures Group']"
42988,['Filmways Pictures']
16136,['Paramount Pictures']
58669,[]
42407,['Twentieth Century Fox Film Corporation']
