id,keywords
10655,"['civil war', 'independence', 'troops']"
75490,"['indiana', 'hustler', 'father']"
42261,[]
34794,"['upper class', 'exorcism', 'plantation']"
9989,"['technology', 'garage', 'hacker']"
18828,"['mexico', 'cia', 'fbi']"
9816,"['ballet dancer', 'musical', 'ballet']"
20637,"['dark comedy', 'independent film', 'criminal']"
5955,"['promise', 'murder', 'drawing']"
125498,[]
77825,[]
220976,[]
66599,[]
17474,[]
11191,"['independent film', 'commitment', 'lobster']"
2613,"['love at first sight', 'body exchange']"
22021,"['orderly', 'right and justice', 'vigilante']"
22048,"['blaxploitation', 'drug use', 'prostitution']"
17006,"['pimp', 'hero', 'ghetto']"
26333,"['love', 'tragedy', 'orphan']"
16723,"['rebel', 'american football', 'robbery']"
2018,"['skab under tv', 'foran', 'nederste hylde']"
31768,['woman director']
287991,[]
47595,"['adultery', 'woman director']"
18856,"['paris', 'suicide', 'europe']"
10499,"['resistance', 'german democratic republic']"
37949,[]
83500,[]
47943,['suspense']
74340,"['usa president', 'sport', 'nuclear weapons']"
5709,"['tv addicted person', 'television', 'spoof']"
11215,"['baby', 'yuppie', 'career woman']"
26477,"['spoof', 'woman director', 'beach movie']"
10937,"['bartender', 'career', 'alcoholism']"
4639,"['new york', 'bomb', 'california']"
96,"['smuggling of arms', 'detective', 'intensive care']"
90,"['california', 'showdown', 'undercover']"
11028,"['corruption', 'investigation', 'police']"
57240,"['kids', 'interracial friendship']"
67307,"['gambler', 'craps']"
19324,"['immigration', 'east los angeles', 'south-of-the-border']"
19933,"['growing up', 'coming of age', 'lost']"
12919,[]
15785,"['android', 'wilderness', 'post-apocalyptic']"
31701,"['prostitute', 'rape', 'based on novel']"
31563,"['hurricane', 'con artist']"
12506,"['journalist', '1970s', 'male friendship']"
89992,[]
70199,['suspense']
39507,['dinner party']
62185,[]
24826,['independent film']
30994,"['punk', 'party']"
17159,"['stand-up comedy', 'live comedy']"
10110,"['japan', 'stadium', 'harmonica']"
18935,['ernest p. worrell']
764,"['falsely accused', 'beheading', 'audio tape']"
20287,"['robbery', 'texas', 'mexican standoff']"
26964,"['father son relationship', 'hotel', 'grandmother grandson relationship']"
71881,"['new york', 'prison', 'alcohol']"
15658,[]
4918,"['cold war', 'agent']"
28368,"['vietnam veteran', 'washington d.c.', 'cemetery']"
58084,[]
52780,['based on play or musical']
48149,[]
26156,"['high school', 'youth']"
34101,"['black people', 'ethnic stereotype']"
32054,"['london england', 'wartime']"
14464,"['boat', 'chase', 'girlfriend']"
65501,"['small town', 'train accident']"
32227,"['california', 'beach', 'sale of soul']"
2614,"['experiment', 'shrinking', 'blood']"
40962,[]
12704,"['wilderness', 'sahara', 'beautiful woman']"
580,"['shark attack', 'bahamas', 'dying and death']"
24828,['spy']
13703,"['self-destruction', 'los angeles', 'hedonism']"
36914,"['role reversal', 'high school', 'remake']"
1547,"['street gang', 'small town', 'vampire']"
42010,['heaven']
2608,"['wish', 'party', 'maid']"
32058,['woman director']
10019,"['new love', 'department store', 'mannequin']"
11649,"['saving the world', 'hero', 'key']"
84499,['comedy']
13509,"['mummy', 'dracula', 'wolfman']"
63639,[]
30175,"['boarding school', 'boyfriend girlfriend']"
51521,['demon']
34379,"['car thief', 'rookie cop']"
22915,['surfing']
24940,"['supermodel', 'stalking', 'models']"
37302,"['the rapture', 'christian film']"
10984,"['mobbing', 'success', 'violence against women']"
843,"['adultery', 'lovesickness', 'martial arts']"
121091,[]
318,"['hotel', 'confidence', 'junkie']"
12806,"['gay', 'sea', 'coming out']"
9740,"['venice', 'brain', 'suspense']"
10878,"['female nudity', 'harassment', 'male friendship']"
47588,[]
10697,"['infidelity', 'cheating', 'staging']"
7093,"['france', 'cook', 'prince']"
16300,[]
19405,"['holiday', 'elementary school', 'friends']"
1921,"['workaholic', 'dogsitter']"
44412,['duringcreditsstinger']
21620,[]
23685,"['parallel world', 'organ donation', 'horniness agent']"
12138,"['casino', 'submachine gun', 'hold-up robbery']"
48217,"['france', 'island', 'fisherman']"
6073,"['kidnapping', 'pistol']"
39180,['dog']
35569,"['sport', 'drama', 'christian film']"
25208,['woman director']
82103,['love triangle']
19513,[]
2749,"['new york', 'female nudity', 'prison']"
10050,"['theatre play', 'theatre group', 'high school']"
17203,['independent film']
168485,[]
95682,['woman director']
54968,['simon magus']
49929,[]
2302,"['usa', 'russia', 'jew']"
32686,['independent film']
13889,[]
6028,"['detective', 'death', 'movie star']"
51802,"['great depression', 'drifter']"
42148,"['prostitution', 'crime']"
29492,['woman director']
25447,"['blackmail', 'music video']"
28410,"['dance', 'gang', 'teenager']"
38545,"['independent film', 'gossip', 'ex-con']"
19490,"['holiday', 'bishop', 'christmas time']"
31151,"['concert', 'elvis presley', 'back stage']"
1888,"['usa', 'american football', 'brother-in-law']"
38805,"['farm life', 'nuns']"
16618,"['musical', 'biography']"
2428,"['jesus christ', 'biography', 'epic']"
22013,"['evangelist', 'revivalism']"
15598,"['womanizer', 'playboy']"
43332,['gladiator']
62127,[]
56137,[]
17965,"['life and death', 'scotland yard', 'loss of lover']"
29067,"['mutant', 'greenhouse', 'carnivorous plant']"
33250,['reality show']
14460,"['clone', 'hitman', 'outer space']"
17466,"['prison', 'prisoner', 'murder']"
9594,"['loss of parents', 'karate', 'fighter']"
35976,['dark comedy']
4986,['blackmail']
2453,"['corruption', 'harley davidson', 'drug dealer']"
33676,"['male nudity', 'female nudity', 'mexico']"
4587,"['dress', 'swimming', 'kennedy assassination']"
31004,"['romantic comedy', 'suspense', 'witty']"
125099,[]
27859,['biography']
11454,"['loss of family', 'covered investigation', 'eye']"
38718,['biography']
4192,"['egypt', 'hercule poirot', 'shipboard']"
11607,"['ocean', 'sea', 'deep sea']"
14052,"['sex', 'defenestration', 'funhouse']"
16889,"['nerd', 'vacation', 'farce']"
39934,"['gay', 'aids', 'hiv']"
26580,[]
21309,"['sex', 'police', 'friends']"
16263,[]
4985,"['prison', 'american football', 'sport']"
20704,"['american football', 'sport']"
23730,"['monster', 'mutant', 'shower']"
853,"['winter', 'sniper', 'world war ii']"
10877,"['corruption', 'scandal', 'shadowing']"
5257,"['nasa', 'australia', 'moon landing']"
77,"['individual', 'insulin', 'tattoo']"
20322,"['independent film', 'track and field', 'gangster rap']"
10833,['cons and scams']
20309,[]
125093,[]
12658,"['feminism', 'cohabitant', 'tv show']"
10054,"['double life', 'parent child relationship', 'brother sister relationship']"
10646,"['compulsive gambling', 'roulette', 'stag night']"
2575,"['dancing', 'spy', 'birthday']"
55,"['homeless person', 'mexico city', 'daughter']"
65075,"['cultural difference', 'woman director']"
44379,['woman director']
2043,"['psychology', 'police operation', 'police']"
4133,"['1970s', 'war on drugs', 'drug addiction']"
56715,"['time travel', 'remake', 'alternate history']"
10991,"['mountain', 'mountain village', 'friendship']"
15940,"['sexual abuse', 'self-defense', 'sadism']"
26791,[]
44069,['woman director']
68894,[]
634,"['holiday', 'london england', 'england']"
10956,"['parent child relationship', 'loss of parents', 'looking for  birth parents']"
19366,"['manager', 'pop', 'secret']"
136558,[]
28308,"['israel', 'rome', 'doubt']"
9519,"['tattoo', 'kidnapping', 'gangster boss']"
13898,[]
196280,[]
9290,"['crocodile', 'traffic jam', 'los angeles']"
13166,"['wheelchair', 'slacker', 'sausage']"
32590,"['sex', 'eroticism', 'unsimulated sex']"
109472,[]
153141,"['friendship', 'love']"
52654,"['italy', 'chess', 'based on novel']"
70282,[]
47643,"['love triangle', 'gay', 'lovesickness']"
111,"['miami', 'corruption', 'capitalism']"
32488,"['rehabilitation', 'father-in-law', 'party']"
10477,"['competition', 'running', 'career']"
12484,"['vampire', 'full moon', 'poster']"
2144,"['conspiracy of murder', 'neo-noir']"
24113,"['architect', 'cellist', 'friends']"
118052,[]
1734,"['son', 'ancient egypt', 'bracelet']"
38047,['serial killer']
8076,['swimming pool']
4973,"['beach', 'wife husband relationship', 'sadness']"
8095,"['ancient rome', 'historical figure', 'cleopatra']"
849,"['kingdom', 'lightsaber', 'cult favorite']"
27223,"['gambling', 'yuppie', 'roulette']"
2981,"['central and south america', 'professor', 'dinosaur']"
39266,['woman director']
31863,[]
11307,"['sex', 'based on novel', 'nudity']"
46498,"['california', 'sex', 'obsession']"
11163,"['ancient rome', 'kaiser nero', 'wedding']"
11035,"['rome', 'subway', 'theatre milieu']"
18691,['riverboat']
3784,"['ex-detainee', 'cook', 'restaurant']"
78133,"['child abuse', 'widow', 'biography']"
22829,['paris']
35717,"['unsimulated sex', 'new french extremism']"
11936,"['italy', 'ladykiller', 'feminism']"
25221,"['dancer', 'entertainer', 'concert']"
19494,[]
40842,"['factory', 'single mother', 'union']"
19357,"['rivalry', 'family vacation', 'suffering parent']"
33743,['dr. seuss']
32924,['mafia']
9062,"['based on novel', 'harvard university', 'college']"
11174,"['skab under tv', 'bagved', 'Øverste hylde']"
934,"['italian', 'jewelry', 'safe']"
9476,"['poetry', 'knight', 'tournament']"
37691,"['socialism', 'politics', 'janitor']"
115810,[]
10613,"['shakespeare', 'tourist', 'theatre milieu']"
19094,"['gay', 'southern usa', 'texas']"
14268,"['friendship', 'internet', 'business start-up']"
5852,"['car crash', 'police officer']"
808,"['magic', 'liberation', 'lordship']"
49453,['independent film']
824,"['duke', 'musical', ""writer's block""]"
37558,[]
676,"['nurse', 'patriotism', 'hawaii']"
88727,[]
26813,"['nepal', 'himalaya', 'trek']"
29572,"['dancing', 'france', 'usa']"
48109,['independent film']
291675,[]
50541,['sport']
26255,"['new love', 'affection']"
22414,['hollywood']
43329,"['apache', 'geronimo']"
42233,"['wild west', 'wild west show', 'buffalo bill']"
1406,"['men', 'stetson', 'vacation']"
13554,"['baseball', 'sport', 'historical figure']"
17664,"['war hero', 'cavalry', 'standoff']"
66035,"['texas', 'frontiersman']"
41050,"['party', 'hospital', 'writer']"
1632,"['suicide', 'ku klux klan', 'mississippi']"
966,"['horse', 'village', 'friendship']"
12639,"['mexico', 'horseback riding', 'male friendship']"
301,"['sheriff', 'small town', 'gun']"
31527,"['based on novel', 'russia', 'royal family']"
4988,"['american football', 'sport', 'american football player']"
12623,"['jurors', 'government', 'right and justice']"
11896,"['mother', 'murder', 'train']"
25538,"['business man', 'daughter', 'pool']"
17971,['scavenger hunt']
6498,"['night watchman', 'danish horror']"
5923,"['missionary', 'china', 'u.s. navy']"
15497,"['world war ii', 'u.s. air force', 'military base']"
21876,"['italian', 'prisoners of war', 'german']"
11090,"['dream', 'employee', 'car crash']"
14034,"['business man', 'master thief', 'thief']"
21056,"['gay', 'montana', 'independent film']"
9397,"['grand canyon', 'governor', 'shampoo']"
9705,"['female nudity', 'hacker', 'terrorism']"
26475,"['infidelity', 'ecstasy', 'party']"
56934,"['painter', 'composer', 'biography']"
29937,[]
49922,[]
10364,"['world war ii', 'island', 'bomber']"
32458,"['new zealand', 'interview', 'spanish civil war']"
1089,"['surfer', 'undercover', 'wave']"
38043,"['beach', 'summer', 'boyfriend']"
9967,"['vietnam veteran', 'loss of son', 'vietnam']"
17494,"['corruption', 'prostitute', 'sex']"
17465,"['frustration', 'sport', 'ice hockey']"
759,"['paris', 'father son relationship', 'robbery']"
10297,"['luxury', 'mannequin', 'musical']"
29393,"['nurse', 'mother', 'based on novel']"
10653,"['adultery', 'wife husband relationship', 'subway']"
21468,"['dancer', 'show business', 'musical']"
9576,"['infidelity', 'love', 'friends']"
22323,"['holiday', 'sex', 'gun']"
31935,"['japanese', 'world war ii', 'british army']"
126881,['woman director']
52616,[]
10865,"['sea', 'atlantis', 'animation']"
1995,"['treasure', 'buddhist monk', 'planetary configuration']"
10808,"['veterinarian', 'forest', 'bear']"
9799,"['street gang', 'car race', 'undercover']"
644,"['artificial intelligence', 'prophecy', 'prostitute']"
16161,"['single parent', 'intolerance', 'condom']"
10691,"['lovesickness', 'jealousy', 'parent child relationship']"
10615,"['ladykiller', 'musical', 'belt']"
47596,[]
21488,[]
59733,[]
271462,[]
11826,"['spain', 'sex', 'nudity']"
24470,"['marshal', 'outlaw', 'independent film']"
9301,"['nurse', 'life-saver', 'romance']"
11444,"['factory worker', 'factory', 'coming out']"
15564,"['wolf', 'nature', 'imax']"
60670,"['skinhead', 'secret', 'murder']"
55551,[]
40880,[]
10992,"['fight', 'governance', 'puppy']"
2140,"['paris', 'prostitute', 'drug']"
4248,"['sex', 'exorcism', 'secret door']"
17612,"['sex', 'based on novel', 'roommate']"
3134,"['france', 'rape', ""women's sexual identity""]"
34899,[]
8217,"['new york', 'wife husband relationship', 'chinatown']"
22478,"['philosophy', 'painting', 'family relationships']"
26483,"['musical', 'beach movie']"
24382,"['boxer', 'burglary', 'safecracker']"
11286,"['cross country race', 'all-star supporting cast']"
11950,"['car chase', 'race', 'amphibious vehicle']"
12236,"['car race', 'sport', 'illegality']"
36245,"['paris', 'rape', 'pedophilia']"
43342,"['mad doctor', 'brain surgery']"
15875,"['birthday', 'half-brother', 'priest']"
26573,"['secret agent', 'bikini', 'mad scientist']"
23439,"['curse', 'new england', 'edgar allan poe']"
10728,"['pest', 'sale of soul', 'pact with the devil']"
5991,"['hotel', 'rain', 'uniform']"
11697,"['gunslinger', 'showdown', 'funeral']"
6106,"['civil war', 'dictator', 'journalist']"
22477,['independent film']
19200,"['vigilante', 'independent film', 'serial killer']"
11300,"['new york', 'female nudity', 'sex']"
16211,"['brother brother relationship', 'texas', 'revenge']"
28650,"['gorilla', 'chase', 'police']"
42780,['giant']
32569,"['casino', 'experiment', 'human experimentation']"
20075,"['male nudity', 'limousine', 'cannabis']"
28430,"['london england', 'newspaper', 'heat']"
28794,"['haunted house', 'mad scientist', 'gore']"
20197,"['pornography', 'chicago', 'money laundering']"
43316,['older woman younger man relationship']
34689,"['dancer', 'count', 'millionaire']"
25690,"['female nudity', 'sex', 'lesbian']"
10238,"['sister sister relationship', 'sweden', 'dying and death']"
18929,"['dysfunctional family', 'washed up star', 'british new wave']"
4789,"['world war ii', 'deportation', 'jew persecution']"
32595,[]
18030,"['suspense', 'hitchhiker', 'beach house']"
18988,"['england', 'infidelity', 'famous score']"
11536,"['decision', 'reno', 'mustang']"
10339,"['based on novel', 'captain', 'boat']"
39875,"['revenge', 'murder', 'serial killer']"
50031,"['painter', 'biography', 'historical figure']"
976,"['new york', 'newspaper', 'brother sister relationship']"
69605,"['melodrama', 'oil baron']"
65632,['fictional game show']
29471,"['homosexuality', 'treason', 'military officer']"
4780,"['money delivery', 'sense of guilt', 'ransom']"
11906,"['germany', 'witch', 'boarding school']"
11713,"['martial arts', 'japanese', 'honor']"
9589,"['junkie', 'heroin', 'prostitution']"
12481,['martial arts']
13333,['martial arts']
13938,"['martial arts', 'pizzeria', 'limousine']"
10540,"['jupiter', 'wife husband relationship', 'marshal']"
9462,"['rome', 'kung fu', 'restaurant']"
82623,[]
2114,"['battle assignment', 'dystopia', 'alien']"
8835,"['harvard law school', 'black female judge', 'smart blonde']"
11371,"['quebec', 'jewel', 'scepter']"
78248,[]
9517,"['florida', 'striptease', 'homosexuality']"
25985,['independent film']
15745,[]
24977,['sport']
36107,"['capitalism', 'inventor', 'dystopia']"
113271,"['sport', 'amusement park', 'roller coaster']"
58904,[]
103489,[]
13794,['imax']
13795,"['wilderness', 'whale', 'alaska']"
103488,"['independent film', 'imax', '3d']"
73482,[]
38965,"['grandfather', 'wish', 'role reversal']"
47817,"['vietnam', 'war']"
31052,['travel']
10868,"['alcohol', 'rape', 'bar']"
9395,"['corruption', 'chicago', 'cia']"
14506,"['moon', 'monster', 'hot air balloon']"
5333,"['cia', 'drag queen', 'cat']"
4281,"['cruise', 'ship', 'private detective']"
2,"['underdog', 'prison', 'factory worker']"
26044,"['billionaire', 'alcoholic']"
59797,[]
14911,['based on novel']
15592,"['death of a friend', 'female friendship', 'death of mother']"
15267,[]
12710,"['women', 'mistake in person', 'wealth']"
30502,"['pig', 'relationship problems', 'travelling circus']"
19382,"['world war ii', 'boot camp', 'biloxi mississippi']"
24679,"['psychiatric hospital', 'heroin addict', 'electroconvulsive therapy']"
