id,production_companies
23954,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Famous Players Limited', 'id': 16914}, {'name': 'Selta Films', 'id': 25762}, {'name': 'International Cinema Corporation (ICC)', 'id': 25765}, {'name': 'Cine-Neighbor', 'id': 25766}]"
12761,"[{'name': 'Personafilm', 'id': 7447}, {'name': 'Incorporated Television Company (ITC)', 'id': 15980}, {'name': 'Filmédis', 'id': 17085}, {'name': 'Suede Film', 'id': 26239}]"
396,"[{'name': 'Chenault Productions', 'id': 1684}]"
14367,"[{'name': 'Silver Screen Partners III', 'id': 554}, {'name': 'Touchstone Pictures', 'id': 9195}]"
11814,"[{'name': 'Universal Studios', 'id': 13}]"
16081,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'APJAC Productions', 'id': 12943}]"
18331,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Jerry Lewis Enterprises', 'id': 22745}]"
15171,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hanna-Barbera Productions', 'id': 1353}, {'name': 'Sagittarius Productions', 'id': 18170}]"
11837,"[{'name': 'AVCO Embassy Pictures', 'id': 494}, {'name': 'Nepenthe Productions', 'id': 5016}, {'name': 'Watership Productions', 'id': 47264}]"
11704,"[{'name': 'United Artists', 'id': 60}, {'name': 'Aurora', 'id': 32178}, {'name': 'Mrs. Brisby Ltd.', 'id': 90400}, {'name': 'Don Bluth Productions', 'id': 90512}]"
11639,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Jim Henson Productions', 'id': 2504}, {'name': 'Incorporated Television Company (ITC)', 'id': 15980}, {'name': 'Henson Associates (HA)', 'id': 24931}]"
4978,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]"
10380,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Amblimation', 'id': 4105}]"
11976,"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Embassy International Pictures', 'id': 10214}, {'name': 'Legend Production Company', 'id': 10215}]"
15144,"[{'name': 'Universal Pictures', 'id': 33}]"
11522,"[{'name': 'Paramount Pictures', 'id': 4}]"
11557,"[{'name': 'Columbia Pictures', 'id': 5}]"
13853,"[{'name': 'The Guber-Peters Company', 'id': 4357}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Producers Sales Organization (PSO)', 'id': 11670}, {'name': 'Jonesfilm', 'id': 22297}, {'name': 'The Jozak Company', 'id': 69888}, {'name': 'Decade', 'id': 69889}]"
11415,"[{'name': 'New World Pictures', 'id': 1950}]"
37530,"[{'name': 'New World Pictures', 'id': 1950}, {'name': 'Sean S. Cunningham Films', 'id': 17611}]"
8393,"[{'name': 'CAT Films', 'id': 22284}, {'name': 'Mimosa Films', 'id': 22285}]"
11937,"[{'name': 'Weintraub Entertainment Group', 'id': 6313}, {'name': 'Elrina Investment', 'id': 23267}]"
21661,"[{'name': 'Dimension Films', 'id': 7405}]"
9320,"[{'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}]"
33644,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
14662,"[{'name': 'Fox Searchlight Pictures', 'id': 43}]"
125124,[]
115872,[]
39930,[]
10692,"[{'name': 'Maljack Productions', 'id': 11506}]"
805,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'William Castle Productions', 'id': 10324}]"
34584,"[{'name': 'Producers Sales Organization', 'id': 1256}, {'name': 'Bavaria Film', 'id': 1704}, {'name': 'Dieter Geissler Filmproduktion', 'id': 1766}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Bavaria Studios', 'id': 33772}]"
34636,"[{'name': 'Bavaria Film', 'id': 1704}, {'name': 'Dieter Geissler Filmproduktion', 'id': 1766}, {'name': 'Cinevox Filmproduktion GmbH', 'id': 1979}, {'name': 'Warner Bros.', 'id': 6194}]"
2182,"[{'name': 'Four Square Productions', 'id': 989}]"
28070,[]
77469,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
10278,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Tetragram', 'id': 55994}]"
36647,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Amen Ra Films', 'id': 421}, {'name': 'Imaginary Forces', 'id': 11321}, {'name': 'Marvel Enterprises', 'id': 19551}]"
17915,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandalay Entertainment', 'id': 1236}]"
14557,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}]"
9417,"[{'name': 'Pathé Films', 'id': 4959}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]"
41469,[]
19381,[]
34637,"[{'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'The Australian Film Commission', 'id': 5186}, {'name': 'Arenafilm', 'id': 14591}, {'name': 'John Maynard Productions', 'id': 29115}]"
4011,"[{'name': 'Geffen Company, The', 'id': 4354}, {'name': 'Warner Bros.', 'id': 6194}]"
161795,"[{'name': 'Rainbow Film Company, The', 'id': 27584}, {'name': 'Revere Entertainment', 'id': 40955}, {'name': 'Jagtoria Films', 'id': 40956}]"
1580,"[{'name': 'Transatlantic Pictures', 'id': 1554}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
5854,"[{'name': 'Universal Pictures', 'id': 33}]"
573,"[{'name': 'Universal Pictures', 'id': 33}]"
2370,"[{'name': 'Universal Pictures', 'id': 33}]"
5780,"[{'name': 'Universal Pictures', 'id': 33}]"
506,"[{'name': 'Universal Pictures', 'id': 33}]"
22527,"[{'name': 'Warner Bros.', 'id': 6194}]"
574,"[{'name': 'Paramount Pictures', 'id': 4}]"
11219,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Alfred J. Hitchcock Productions', 'id': 10715}]"
30159,"[{'name': 'Warner Bros.', 'id': 6194}]"
845,"[{'name': 'Warner Bros.', 'id': 6194}]"
1978,"[{'name': 'Warner Bros.', 'id': 6194}]"
3682,"[{'name': 'Redeemable Features', 'id': 1483}, {'name': 'FilmColony', 'id': 1811}, {'name': 'Miramax', 'id': 53009}, {'name': 'Dollface', 'id': 61337}]"
51942,"[{'name': 'Bill Plympton Studios', 'id': 41680}]"
46702,"[{'name': 'Rhino Films', 'id': 1591}, {'name': 'Warner Bros.', 'id': 6194}]"
54795,"[{'name': 'BBC Films', 'id': 288}]"
46748,"[{'name': 'Fidélité Productions', 'id': 147}, {'name': 'Local Films', 'id': 1123}]"
847,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Imagine Films Entertainment', 'id': 20743}]"
117,"[{'name': 'Paramount Pictures', 'id': 4}]"
14577,"[{'name': 'Robert Simonds Productions', 'id': 3929}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
37498,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Film Workshop', 'id': 3618}, {'name': 'MDP Worldwide', 'id': 10828}, {'name': 'Knock Films A.V.V.', 'id': 21848}, {'name': ""Val D'Oro Entertainment"", 'id': 21849}]"
38621,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Wind Dancer Productions', 'id': 8116}]"
59138,[]
28047,[]
4175,"[{'name': 'Transatlantic Pictures', 'id': 1554}, {'name': 'Warner Bros.', 'id': 6194}]"
31667,"[{'name': 'The Selznik Studio', 'id': 62}, {'name': 'Vanguard Films', 'id': 614}]"
13321,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
21734,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Skirball Productions', 'id': 4005}]"
31997,"[{'name': 'Universal Pictures', 'id': 33}]"
24197,"[{'name': 'RKO Radio Pictures', 'id': 6}]"
11462,"[{'name': 'RKO Radio Pictures', 'id': 6}]"
31995,"[{'name': 'Mayflower Pictures Corporation', 'id': 14701}]"
940,"[{'name': 'Gainsborough Pictures', 'id': 1221}]"
2762,"[{'name': 'Gaumont British Picture Corporation', 'id': 4978}]"
12684,"[{'name': 'Gaumont British Picture Corporation', 'id': 4978}]"
2761,"[{'name': 'Gaumont British Picture Corporation', 'id': 4978}]"
8208,"[{'name': 'Gaumont British Picture Corporation', 'id': 4978}]"
52907,"[{'name': 'Gaumont British Picture Corporation', 'id': 4978}]"
15007,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
36049,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
52748,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
75793,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
47695,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
31930,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
20213,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
543,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
36054,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
143750,[]
52782,"[{'name': 'Gainsborough Pictures', 'id': 1221}]"
36055,"[{'name': 'Gainsborough Pictures', 'id': 1221}]"
36056,"[{'name': 'British International Pictures (BIP)', 'id': 51816}]"
2760,"[{'name': 'Carlyle Blackwell Productions', 'id': 1222}]"
64398,"[{'name': 'Gainsborough Pictures', 'id': 1221}, {'name': 'Bavaria Film', 'id': 1704}, {'name': 'Münchner Lichtspielkunst', 'id': 29577}]"
10220,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Spanky Pictures', 'id': 1566}]"
431,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Feature Film Project', 'id': 21953}, {'name': 'Cube Libre', 'id': 22207}, {'name': 'Harold Greenberg Fund', 'id': 22208}, {'name': 'Odeon Films', 'id': 22209}, {'name': 'Ontario Film Development Corporation', 'id': 22210}, {'name': 'Viacom Canada', 'id': 22211}]"
31641,"[{'name': 'Davis Entertainment Classics', 'id': 7070}, {'name': 'Digging to China LLC', 'id': 7856}, {'name': 'Ministry of Film, The', 'id': 21085}]"
223318,[]
69848,"[{'name': 'Filmax', 'id': 3631}, {'name': 'Silver Lion Films', 'id': 11601}, {'name': 'Televisa S.A. de C.V.', 'id': 55465}, {'name': 'Arco Films S.L', 'id': 55776}, {'name': 'Hool/Macdonald Productions', 'id': 55777}, {'name': 'Producciones San Patricia', 'id': 55778}]"
22796,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]"
22256,"[{'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Warner Bros.', 'id': 6194}]"
37550,"[{'name': 'Medusa Distribuzione', 'id': 15868}]"
37916,"[{'name': 'Medusa Produzione', 'id': 1702}]"
21873,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Melvin Simon Productions', 'id': 2124}, {'name': 'Market Street Productions', 'id': 8829}]"
21500,"[{'name': 'Orion Pictures', 'id': 41}]"
84116,"[{'name': 'CBS Entertainment Productions', 'id': 3902}]"
12626,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Amercent Films', 'id': 5263}, {'name': 'American Entertainment Partners L.P.', 'id': 5264}]"
37818,[]
3525,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
129628,[]
2321,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Mysterious Arts', 'id': 1072}, {'name': 'Orion Pictures Corporation', 'id': 14150}]"
2028,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
16384,"[{'name': 'Warner Bros.', 'id': 6194}]"
91217,"[{'name': 'Geffen Company, The', 'id': 4354}, {'name': 'Warner Bros.', 'id': 6194}]"
10699,"[{'name': 'Columbia Pictures', 'id': 5}]"
11597,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Baltimore Pictures', 'id': 11407}]"
218624,[]
47947,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'ABC Motion Pictures', 'id': 13671}]"
48311,[]
44772,"[{'name': 'Delphi II Productions', 'id': 7585}]"
14347,"[{'name': 'Sherwood', 'id': 556}]"
41090,"[{'name': 'Gladden Entertainment', 'id': 1648}]"
18282,"[{'name': 'A&M Films', 'id': 11043}]"
18169,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Delphi V Productions', 'id': 1174}]"
11082,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'ML Delphi Premier Productions', 'id': 44425}]"
5971,"[{'name': 'Paramount Pictures', 'id': 4}]"
11933,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Applied Action', 'id': 9265}]"
20096,"[{'name': 'Paramount Pictures', 'id': 4}]"
30815,"[{'name': 'Columbia Pictures', 'id': 5}]"
881,"[{'name': 'David Brown Productions', 'id': 903}]"
4478,"[{'name': 'Paramount Pictures', 'id': 4}]"
22318,"[{'name': 'JD Productions', 'id': 475}, {'name': 'Artisan Entertainment', 'id': 2188}]"
53113,"[{'name': 'Universal Pictures', 'id': 33}]"
2109,"[{'name': 'New Line Cinema', 'id': 12}]"
122289,"[{'name': 'Movieco Australia', 'id': 21144}]"
24746,"[{'name': 'HSX Films', 'id': 4714}]"
72987,"[{'name': 'Capitol Films', 'id': 826}, {'name': 'Merchant Ivory Productions', 'id': 20740}, {'name': 'British Screen Productions', 'id': 20777}]"
193103,"[{'name': 'Sideshow Pictures', 'id': 29489}]"
8195,"[{'name': 'United Artists', 'id': 60}, {'name': 'FGM Entertainment', 'id': 2347}]"
9877,"[{'name': 'Original Film', 'id': 333}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]"
26618,"[{'name': 'Intermedia Films', 'id': 763}, {'name': 'IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG', 'id': 23861}, {'name': 'Fade In Films', 'id': 40002}]"
21132,"[{'name': 'Clinica Estetico', 'id': 1274}, {'name': 'Spanky Pictures', 'id': 1566}, {'name': 'The Kushner-Locke Company', 'id': 2499}, {'name': 'Phoenician Films', 'id': 3901}, {'name': 'Apostle', 'id': 6996}, {'name': 'Tribeca Productions', 'id': 11391}, {'name': 'Filmline International', 'id': 40759}]"
11855,"[{'name': 'Polar Entertainment', 'id': 17411}]"
24016,"[{'name': 'Warner Bros.', 'id': 6194}]"
14785,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Kaleidoscope Entertainment', 'id': 2141}, {'name': 'Kaleidoscope Productions', 'id': 38210}]"
14794,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Memorial Enterprises', 'id': 3067}]"
3486,"[{'name': 'Playboy Enterprises', 'id': 1431}]"
11071,"[{'name': 'Warner Bros.', 'id': 6194}]"
1091,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Turman-Foster Company', 'id': 662}]"
10403,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Avenue Pictures Productions', 'id': 251}, {'name': 'Spelling Entertainment', 'id': 272}, {'name': 'Addis Wechsler Pictures', 'id': 4665}]"
11337,"[{'name': 'United Artists', 'id': 60}, {'name': 'Jack Rollins & Charles H. Joffe Productions', 'id': 13309}]"
162,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
25723,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]"
73351,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Tidewater Pictures Inc.', 'id': 40244}]"
8916,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}]"
28134,"[{'name': 'Fox Searchlight Pictures', 'id': 43}]"
9429,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'SNL Studios', 'id': 2822}]"
12159,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
27791,"[{'name': 'Shooting Gallery', 'id': 1596}, {'name': 'Snider Than Thou Productions Inc.', 'id': 56396}]"
43106,"[{'name': 'Prometheus Film Productions Ltd', 'id': 18149}]"
30197,"[{'name': 'Embassy Pictures Corporation', 'id': 419}, {'name': 'Crossbow Productions', 'id': 1296}]"
10156,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brooksfilms', 'id': 5612}]"
10377,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Palo Vista Productions', 'id': 89303}, {'name': 'Peter V. Miller Investment Corp.', 'id': 89304}]"
3121,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'American Broadcasting Company (ABC)', 'id': 3065}, {'name': 'ABC Entertainment', 'id': 18742}]"
4975,[]
37532,[]
9713,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Touchstone Pictures', 'id': 9195}]"
134368,"[{'name': 'Patriot Pictures', 'id': 2373}]"
85837,"[{'name': 'Holly Hill Productions', 'id': 38609}]"
1039,"[{'name': 'Bayerischer Rundfunk', 'id': 162}, {'name': 'Dor Film Produktionsgesellschaft GmbH', 'id': 608}, {'name': 'Österreichischer Rundfunk (ORF)', 'id': 3391}]"
9821,"[{'name': 'Miramax Films', 'id': 14}]"
4437,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
1890,"[{'name': 'Paramount Pictures', 'id': 4}]"
1955,"[{'name': 'Brooksfilms', 'id': 5612}]"
39437,"[{'name': 'Harpo Films', 'id': 3298}, {'name': 'Touchstone Pictures', 'id': 9195}]"
11932,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Midwinter Productions Inc.', 'id': 5550}]"
6435,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Fortis Films', 'id': 4258}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Stargate Studios', 'id': 55474}]"
108316,[]
10683,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'Good Machine', 'id': 10565}]"
63709,"[{'name': 'Gramercy Pictures', 'id': 37}]"
9445,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'Phoenix Pictures', 'id': 11317}]"
2657,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Larger Than Life Productions', 'id': 1163}]"
9425,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]"
32326,"[{'name': 'Charter Films Inc.', 'id': 52758}]"
637,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Melampo Cinematografica', 'id': 370}]"
8675,"[{'name': 'Kuzui Enterprises', 'id': 2516}, {'name': 'Avenging Conscience', 'id': 2517}, {'name': 'Focus Features', 'id': 10146}]"
125762,[]
20701,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Laurel Productions', 'id': 10697}, {'name': 'Darkside Movie', 'id': 14555}]"
9945,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'JVC Entertainment Networks', 'id': 4248}, {'name': 'Film Office', 'id': 23893}, {'name': 'Spooky Tooth Productions', 'id': 23894}, {'name': 'Storm King Productions', 'id': 23895}]"
73,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'The Turman-Morrissey Company', 'id': 924}, {'name': 'Savoy Pictures', 'id': 11308}]"
18603,[]
46889,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Jersey Films', 'id': 216}]"
12888,"[{'name': 'Artisan Entertainment', 'id': 2188}]"
3033,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Flashpoint (I)', 'id': 13495}, {'name': 'Showtime Networks', 'id': 18880}]"
9882,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lynda Obst Productions', 'id': 13769}, {'name': 'Bedford Falls Company, The', 'id': 20634}]"
10663,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
4518,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]"
1808,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Single Cell Pictures', 'id': 279}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Goldwyn Films', 'id': 720}, {'name': 'Killer Films', 'id': 1422}, {'name': 'Zenith Entertainment', 'id': 3644}, {'name': 'Miramax', 'id': 53009}]"
3600,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandalay Entertainment', 'id': 1236}, {'name': 'Summer Knowledge LLC', 'id': 1464}]"
17037,"[{'name': 'Walt Disney Pictures', 'id': 2}]"
297,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'City Light Films', 'id': 136}]"
5332,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Bórd Scannán na hÉireann', 'id': 1898}, {'name': 'Radio Teléfis Éireann', 'id': 1899}]"
21589,"[{'name': 'Terminal City Pictures', 'id': 3981}]"
8336,[]
11893,"[{'name': 'Cannon Group', 'id': 1444}, {'name': 'Golan-Globus Productions', 'id': 13549}, {'name': 'Northbrook Films', 'id': 14227}]"
123056,[]
12223,"[{'name': 'Palomar Pictures', 'id': 2380}, {'name': 'Fadsin Cinema Associates', 'id': 36638}]"
32081,"[{'name': 'United Artists', 'id': 60}]"
14924,"[{'name': 'Zenith Entertainment', 'id': 3644}, {'name': 'Initial Pictures', 'id': 6781}, {'name': 'U.K. Productions Entity', 'id': 20657}]"
10002,"[{'name': 'The Criterion Collection', 'id': 10932}, {'name': 'HandMade Films', 'id': 20076}]"
41817,"[{'name': 'New Line Cinema', 'id': 12}]"
19426,"[{'name': 'Dino de Laurentiis Cinematografica', 'id': 1216}, {'name': 'Les Films Marceau', 'id': 2260}]"
12560,"[{'name': 'Columbia Pictures', 'id': 5}]"
9798,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'No Such Productions', 'id': 79209}]"
14444,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Klasky-Csupo', 'id': 59150}]"
9487,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]"
