,mid,genres
8766,149645,[]
8767,23615,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]"
8768,13633,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
8769,14087,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
8770,6341,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8771,27679,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
8772,7012,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]"
8773,20545,"[{'id': 35, 'name': 'Comedy'}]"
8774,23096,"[{'id': 35, 'name': 'Comedy'}]"
8775,15251,"[{'id': 35, 'name': 'Comedy'}]"
8776,17435,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
8777,78177,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8778,11948,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
8779,15716,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
8780,29173,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
8781,32689,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
8782,21356,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
8783,42115,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]"
8784,232,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8785,42116,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]"
8786,30707,"[{'id': 18, 'name': 'Drama'}]"
8787,12633,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
8788,47892,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]"
8789,19258,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
8790,22998,"[{'id': 35, 'name': 'Comedy'}]"
8791,15301,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
8792,29140,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
8793,28054,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
8794,11609,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
8795,9041,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]"
8796,31939,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8797,63418,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8798,42086,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8799,13189,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]"
8800,48677,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]"
8801,30278,"[{'id': 35, 'name': 'Comedy'}]"
8802,46088,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
8803,19596,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8804,1884,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]"
8805,19621,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
8806,10179,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]"
8807,47874,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8808,113784,[]
8809,108241,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
8810,27102,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8811,47359,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8812,27414,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
8813,33138,"[{'id': 99, 'name': 'Documentary'}]"
8814,25425,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
8815,8221,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
8816,17663,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
8817,8868,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"
8818,29903,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
8819,92802,"[{'id': 35, 'name': 'Comedy'}]"
8820,54407,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8821,12615,"[{'id': 18, 'name': 'Drama'}]"
8822,14029,"[{'id': 27, 'name': 'Horror'}]"
8823,10372,"[{'id': 12, 'name': 'Adventure'}]"
8824,40929,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8825,67342,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
8826,9056,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
8827,27064,"[{'id': 18, 'name': 'Drama'}]"
8828,51878,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
8829,62429,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
8830,10176,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
8831,9080,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
8832,18502,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
8833,31600,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
8834,41205,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
8835,30069,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8836,16082,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
8837,14670,"[{'id': 18, 'name': 'Drama'}]"
8838,9318,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
8839,30653,"[{'id': 35, 'name': 'Comedy'}]"
8840,26555,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8841,47340,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
8842,10570,"[{'id': 35, 'name': 'Comedy'}]"
8843,42021,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8844,65326,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8845,24657,"[{'id': 18, 'name': 'Drama'}]"
8846,53157,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
8847,41480,"[{'id': 99, 'name': 'Documentary'}]"
8848,36677,"[{'id': 878, 'name': 'Science Fiction'}]"
8849,11471,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8850,21733,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
8851,17421,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]"
8852,22572,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
8853,49964,"[{'id': 18, 'name': 'Drama'}]"
8854,41076,"[{'id': 35, 'name': 'Comedy'}]"
8855,4043,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8856,27342,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
8857,2172,"[{'id': 12, 'name': 'Adventure'}]"
8858,8852,"[{'id': 27, 'name': 'Horror'}]"
8859,30421,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]"
8860,60631,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8861,96333,"[{'id': 18, 'name': 'Drama'}]"
8862,49815,"[{'id': 18, 'name': 'Drama'}]"
8863,18305,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
8864,92663,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]"
8865,8677,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
8866,26369,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
8867,11513,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
8868,40844,"[{'id': 99, 'name': 'Documentary'}]"
8869,49314,"[{'id': 18, 'name': 'Drama'}]"
8870,41959,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
8871,16296,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
8872,13192,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]"
8873,18917,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
8874,116345,"[{'id': 18, 'name': 'Drama'}]"
8875,48309,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
8876,93457,"[{'id': 18, 'name': 'Drama'}]"
8877,41967,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
8878,47795,"[{'id': 18, 'name': 'Drama'}]"
8879,4271,"[{'id': 35, 'name': 'Comedy'}]"
8880,41949,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
8881,114524,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]"
8882,16859,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
8883,38695,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8884,2927,"[{'id': 878, 'name': 'Science Fiction'}]"
8885,41939,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
8886,85556,"[{'id': 18, 'name': 'Drama'}]"
8887,119324,"[{'id': 80, 'name': 'Crime'}]"
8888,26936,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
8889,25943,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
8890,71373,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
8891,9768,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
8892,11909,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8893,60778,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
8894,27274,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
8895,110838,"[{'id': 18, 'name': 'Drama'}]"
8896,10485,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
8897,9569,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
8898,22189,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8899,71805,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]"
8900,7975,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8901,41821,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8902,21344,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]"
8903,9399,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
8904,31597,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
8905,30017,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]"
8906,11131,"[{'id': 35, 'name': 'Comedy'}]"
8907,14571,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"
8908,21168,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
8909,59058,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8910,1662,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
8911,6444,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8912,71642,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
8913,31923,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
8914,20562,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]"
8915,18311,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8916,48448,"[{'id': 18, 'name': 'Drama'}]"
8917,1483,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
8918,41783,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
8919,28553,"[{'id': 18, 'name': 'Drama'}]"
8920,58648,"[{'id': 18, 'name': 'Drama'}]"
8921,68773,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]"
8922,25330,"[{'id': 35, 'name': 'Comedy'}]"
8923,22423,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
8924,4539,"[{'id': 99, 'name': 'Documentary'}]"
8925,22792,"[{'id': 35, 'name': 'Comedy'}]"
8926,22828,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
8927,12776,"[{'id': 35, 'name': 'Comedy'}]"
8928,31696,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
8929,17467,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
8930,36351,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
8931,47252,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
8932,34376,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]"
8933,15080,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8934,39233,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8935,6463,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8936,14362,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
8937,5048,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
8938,9588,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]"
8939,41792,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
8940,25674,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8941,53688,[]
8942,21338,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
8943,123778,"[{'id': 18, 'name': 'Drama'}]"
8944,94666,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8945,41804,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]"
8946,147164,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"
8947,23438,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
8948,215993,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10770, 'name': 'TV Movie'}]"
8949,97044,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]"
8950,29904,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]"
8951,13995,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]"
8952,11198,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
8953,41678,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8954,75145,"[{'id': 18, 'name': 'Drama'}]"
8955,186809,"[{'id': 18, 'name': 'Drama'}]"
8956,19143,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8957,27381,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
8958,45145,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
8959,11621,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]"
8960,47714,"[{'id': 18, 'name': 'Drama'}]"
8961,19087,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
8962,40082,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
8963,36288,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8964,38143,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8965,31962,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
8966,22590,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
8967,41777,"[{'id': 35, 'name': 'Comedy'}]"
8968,48150,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8969,41778,"[{'id': 99, 'name': 'Documentary'}]"
8970,40213,"[{'id': 28, 'name': 'Action'}]"
8971,83761,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
8972,34683,"[{'id': 35, 'name': 'Comedy'}]"
8973,47350,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
8974,25684,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
8975,5051,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
8976,14135,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
8977,18817,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
8978,27678,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8979,83599,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8980,16437,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
8981,251732,[]
8982,17811,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]"
8983,12088,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
8984,96712,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
8985,48706,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
8986,47105,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]"
8987,30366,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
8988,19371,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]"
8989,41661,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8990,35610,"[{'id': 878, 'name': 'Science Fiction'}]"
8991,67595,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8992,12664,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
8993,7500,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
8994,20339,"[{'id': 35, 'name': 'Comedy'}]"
8995,11143,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
8996,5187,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
8997,13519,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
8998,32764,"[{'id': 18, 'name': 'Drama'}]"
8999,26877,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
9000,59051,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]"
9001,18998,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
9002,18392,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
9003,8983,"[{'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
9004,41578,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
9005,17796,"[{'id': 35, 'name': 'Comedy'}]"
9006,63097,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
9007,17809,"[{'id': 28, 'name': 'Action'}]"
9008,271304,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
9009,18837,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"
9010,11067,"[{'id': 35, 'name': 'Comedy'}]"
9011,10486,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
9012,58416,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
9013,35977,"[{'id': 27, 'name': 'Horror'}]"
